sku_id,product_id,ingredients,highlighted_ingredients,ingredient_callouts,clinical_results,clean_at_sephora,coverage,finish,formulation,finish_source,needs_review
2743375,P509533,"Vintage Rose: Octyldodecyl Stearoyl Stearate, Iron Oxides (Ci 77491), Aluminum Starch Octenylsuccinate, Silica, Iron Oxides (Ci 77499), Hydrogenated Polyisobutene, Caprylyl Glycol, Ethylhexylglycerin, Caprylic/Capric Triglyceride, Aluminum Hydroxide, Red 7 (Ci 15850), Lauroyl Lysine, Ethylene/Propylene/Styrene Copolymer, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Sorbitan Tristearate, Butylene/Ethylene/Styrene Copolymer, Tocopherol. Nude Pink: Mica, Titanium Dioxide (Ci 77891), Pentaerythrityl Tetraisostearate, Hydrogenated Vegetable Oil, Octyldodecyl Stearoyl Stearate, Aluminum Starch Octenylsuccinate, Silica, Iron Oxides (Ci 77491), Iron Oxides (Ci 77492), Hydrogenated Polyisobutene, Caprylyl Glycol, Ethylhexylglycerin, Caprylic/Capric Triglyceride, Aluminum Hydroxide, Iron Oxides (Ci 77499), Red 7 (Ci 15850), Lauroyl Lysine, Ethylene/Propylene/Styrene Copolymer, Ultramarines (Ci 77007), Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Sorbitan Tristearate, Kaolin, Butylene/Ethylene/Styrene Copolymer, Tocopherol. Icy Rosy Ivory: Talc, Alumina, Titanium Dioxide (Ci 77891), Octyldodecyl Stearoyl Stearate, Synthetic Fluorphlogopite, Silica, Diisostearyl Malate, Caprylic/Capric Triglyceride, Mica, Hydrogenated Castor Oil Hydroxystearate, Tin Oxide, Caprylyl Glycol, Ethylhexylglycerin, Soybean Glycerides, Iron Oxides (Ci 77492), Iron Oxides (Ci 77491), Butyrospermum Parkii (Shea) Butter Unsaponifiables [Butyrospermum Parkii Butter Unsaponifiables], Zinc Stearate, Aluminum Hydroxide, Red 7 (Ci 15850), Ascorbyl Palmitate, Tocopherol.",,parabens and mineral oil. It is also cruelty,,,,,,,True
2927366,P520071,"-Peach Kernel Oil: Nourishes the skin for a healthy-looking, supple complexion. -Rhubarb Root Extract: Antioxidant that helps defend against environmental aggressors. -Soft-Focus Powders: Silky, ultrafine powders that provide a blurred, perfected look to skin. Bad Habit: Isodecyl Isononanoate, Silica, Octyldodecyl Stearoyl Stearate, Synthetic Wax, Isodecyl Neopentanoate, C12-15 Alkyl Benzoate, Synthetic Fluorphlogopite, Mica, Barium Sulfate, Illite, Limnanthes Alba (Meadowfoam) Seed Oil, Sorbitan Isostearate, Sorbitan Sesquioleate, Stearalkonium Hectorite, Prunus Persica (Peach) Kernel Oil, Ethylhexylglycerin, Tocopherol, Rheum Palmatum Root Extract, Tocopheryl Acetate, Isopropyl Titanium Triisostearate, Aluminum Hydroxide, Triethoxycaprylylsilane, Kaolin, Water/Aqua/Eau, Butylene Glycol, Phenoxyethanol, [+/- (May Contain/Peut Contenir): Red 40 Lake (Ci 16035), Titanium Dioxide (Ci 77891), Manganese Violet (Ci 77742), Blue 1 Lake (Ci 42090), Yellow 5 Lake (Ci 19140)]. Orgasm Crave: Isodecyl Isononanoate, Silica, Octyldodecyl Stearoyl Stearate, Synthetic Wax, Isodecyl Neopentanoate, C12-15 Alkyl Benzoate, Mica, Synthetic Fluorphlogopite, Barium Sulfate, Illite, Limnanthes Alba (Meadowfoam) Seed Oil, Sorbitan Isostearate, Sorbitan Sesquioleate, Stearalkonium Hectorite, Prunus Persica (Peach) Kernel Oil, Ethylhexylglycerin, Tocopherol, Rheum Palmatum Root Extract, Tocopheryl Acetate, Isopropyl Titanium Triisostearate, Aluminum Hydroxide, Triethoxycaprylylsilane, Tin Oxide, Water/Aqua/Eau, Butylene Glycol, Phenoxyethanol, [+/- (May Contain/Peut Contenir): Red 40 Lake (Ci 16035), Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491), Yellow 5 Lake (Ci 19140), Iron Oxides (Ci 77499), Blue 1 Lake (Ci 42090)].",- Peach Kernel Oil: Nourishes the skin for a healthy,parabens and sulfates SLS & SLES. This Set Contains:,,,,,,,True
2686962,P442793,"-Iris Extract: Comforts skin. -Pansy Extract: Maintains skin hydration. -Hibiscus Extract: Enhances radiance. 17000 Synthetic Fluorphlogopite, Mica, Butylene Glycol Dicaprylate/Dicaprate, Calcium Sodium Borosilicate, Silica, Caprylic/Capric/Succinic Triglyceride, Zinc Stearate, Hydrogenated Castor Oil Dimer Dilinoleate, Polyglyceryl-2 Triisostearate, Cellulose, Pentylene Glycol, Caprylyl Glycol, Hibiscus Sabdariffa Flower Extract, Iris Florentina Root Extract, Aqua (Water), Parfum (Fragrance), Ethylhexylglycerin, Sodium Dehydroacetate, Tocopherol, Hydrolyzed Viola Tricolor Extract, 1,2-Hexanediol, Sodium Benzoate, Potassium Sorbate, [+/- Ci 77491, Ci 77492, Ci 77499 (Iron Oxides), Ci 77891 (Titanium Dioxide)].",,,,,,,,,True
2686947,P442793,"-Iris Extract: Comforts skin. -Pansy Extract: Maintains skin hydration. -Hibiscus Extract: Enhances radiance. 17000 Synthetic Fluorphlogopite, Mica, Butylene Glycol Dicaprylate/Dicaprate, Calcium Sodium Borosilicate, Silica, Caprylic/Capric/Succinic Triglyceride, Zinc Stearate, Hydrogenated Castor Oil Dimer Dilinoleate, Polyglyceryl-2 Triisostearate, Cellulose, Pentylene Glycol, Caprylyl Glycol, Hibiscus Sabdariffa Flower Extract, Iris Florentina Root Extract, Aqua (Water), Parfum (Fragrance), Ethylhexylglycerin, Sodium Dehydroacetate, Tocopherol, Hydrolyzed Viola Tricolor Extract, 1,2-Hexanediol, Sodium Benzoate, Potassium Sorbate, [+/- Ci 77491, Ci 77492, Ci 77499 (Iron Oxides), Ci 77891 (Titanium Dioxide)].",,,,,,,,,True
2686970,P442793,"-Iris Extract: Comforts skin. -Pansy Extract: Maintains skin hydration. -Hibiscus Extract: Enhances radiance. 17000 Synthetic Fluorphlogopite, Mica, Butylene Glycol Dicaprylate/Dicaprate, Calcium Sodium Borosilicate, Silica, Caprylic/Capric/Succinic Triglyceride, Zinc Stearate, Hydrogenated Castor Oil Dimer Dilinoleate, Polyglyceryl-2 Triisostearate, Cellulose, Pentylene Glycol, Caprylyl Glycol, Hibiscus Sabdariffa Flower Extract, Iris Florentina Root Extract, Aqua (Water), Parfum (Fragrance), Ethylhexylglycerin, Sodium Dehydroacetate, Tocopherol, Hydrolyzed Viola Tricolor Extract, 1,2-Hexanediol, Sodium Benzoate, Potassium Sorbate, [+/- Ci 77491, Ci 77492, Ci 77499 (Iron Oxides), Ci 77891 (Titanium Dioxide)].",,,,,,,,,True
2686954,P442793,"-Iris Extract: Comforts skin. -Pansy Extract: Maintains skin hydration. -Hibiscus Extract: Enhances radiance. 17000 Synthetic Fluorphlogopite, Mica, Butylene Glycol Dicaprylate/Dicaprate, Calcium Sodium Borosilicate, Silica, Caprylic/Capric/Succinic Triglyceride, Zinc Stearate, Hydrogenated Castor Oil Dimer Dilinoleate, Polyglyceryl-2 Triisostearate, Cellulose, Pentylene Glycol, Caprylyl Glycol, Hibiscus Sabdariffa Flower Extract, Iris Florentina Root Extract, Aqua (Water), Parfum (Fragrance), Ethylhexylglycerin, Sodium Dehydroacetate, Tocopherol, Hydrolyzed Viola Tricolor Extract, 1,2-Hexanediol, Sodium Benzoate, Potassium Sorbate, [+/- Ci 77491, Ci 77492, Ci 77499 (Iron Oxides), Ci 77891 (Titanium Dioxide)].",,,,,,,,,True
2717791,P507343,"-Mango Butter: Highly moisturizing butter that leaves skin healthy and hydrated. -Ashwagandha: Ayurvedic herb that calms and pacifies irritated skin. -Cherry Extract: Protect skin against free radicals. Ricinus Communis (Castor) Seed Oil, Olea Europaea (Olive) Fruit Oil, Polyhydroxystearic Acid, Flavor, Euphorbia Cerifera (Candelilla) Wax, Copernicia Cerifera (Carnauba) Wax, Persea Gratissima (Avocado) Oil, Silica, Theobroma Cacao (Cocoa) Seed Butter, Oryza Sativa (Rice) Bran Extract, Pyrus Malus (Apple) Fruit Extract, Mangifera Indica (Mango) Seed Butter, Prunus Avium (Sweet Cherry) Fruit Extract, Raphanus Sativus (Radish) Root Extract, Ipomoea Batatas (Sweet Potato) Root Extract, Caprylic/Capric Triglyceride, Withania Somnifera (Ashwagandha) Flower Extract, Garcinia Indica (Kokum) Fruit Extract, Emblica Officinalis (Amalaki) Fruit Extract, Terminalia Bellerica (Bibhitaki) Extract, Terminalia Chebula (Haritaki) Extract, Caprylyl Glycol, Ethylhexylglycerin, Bacopa Monnieri Leaf Extract, Helianthus Annuus (Sunflower) Extract, Tocopherol, Melia Azadirachta Leaf Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract. May Contain/Peut Contenir (±): Titanium Dioxide (CI 77891), Manganese Violet (CI 77742), Iron Oxides (CI 77491, CI 77492, CI 77499).",- Mango Butter: Highly moisturizing butter that leaves skin healthy and hydrated,"certain ingredients, including parabens, sulfates, phthalates, and mineral oils, from brands that have met our specific criteria for ingredient sourcing and formulation, packaging, environmental commitments, and consumer transparency. Learn more here ",,,,,,,True
2816247,P507343,"-Mango Butter: Highly moisturizing butter that leaves skin healthy and hydrated. -Ashwagandha: Ayurvedic herb that calms and pacifies irritated skin. -Cherry Extract: Protect skin against free radicals. Ricinus Communis (Castor) Seed Oil, Olea Europaea (Olive) Fruit Oil, Polyhydroxystearic Acid, Flavor, Euphorbia Cerifera (Candelilla) Wax, Copernicia Cerifera (Carnauba) Wax, Persea Gratissima (Avocado) Oil, Silica, Theobroma Cacao (Cocoa) Seed Butter, Oryza Sativa (Rice) Bran Extract, Pyrus Malus (Apple) Fruit Extract, Mangifera Indica (Mango) Seed Butter, Prunus Avium (Sweet Cherry) Fruit Extract, Raphanus Sativus (Radish) Root Extract, Ipomoea Batatas (Sweet Potato) Root Extract, Caprylic/Capric Triglyceride, Withania Somnifera (Ashwagandha) Flower Extract, Garcinia Indica (Kokum) Fruit Extract, Emblica Officinalis (Amalaki) Fruit Extract, Terminalia Bellerica (Bibhitaki) Extract, Terminalia Chebula (Haritaki) Extract, Caprylyl Glycol, Ethylhexylglycerin, Bacopa Monnieri Leaf Extract, Helianthus Annuus (Sunflower) Extract, Tocopherol, Melia Azadirachta Leaf Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract. May Contain/Peut Contenir (±): Titanium Dioxide (CI 77891), Manganese Violet (CI 77742), Iron Oxides (CI 77491, CI 77492, CI 77499).",- Mango Butter: Highly moisturizing butter that leaves skin healthy and hydrated,"certain ingredients, including parabens, sulfates, phthalates, and mineral oils, from brands that have met our specific criteria for ingredient sourcing and formulation, packaging, environmental commitments, and consumer transparency. Learn more here ",,,,,,,True
2717809,P507343,"-Mango Butter: Highly moisturizing butter that leaves skin healthy and hydrated. -Ashwagandha: Ayurvedic herb that calms and pacifies irritated skin. -Cherry Extract: Protect skin against free radicals. Ricinus Communis (Castor) Seed Oil, Olea Europaea (Olive) Fruit Oil, Polyhydroxystearic Acid, Flavor, Euphorbia Cerifera (Candelilla) Wax, Copernicia Cerifera (Carnauba) Wax, Persea Gratissima (Avocado) Oil, Silica, Theobroma Cacao (Cocoa) Seed Butter, Oryza Sativa (Rice) Bran Extract, Pyrus Malus (Apple) Fruit Extract, Mangifera Indica (Mango) Seed Butter, Prunus Avium (Sweet Cherry) Fruit Extract, Raphanus Sativus (Radish) Root Extract, Ipomoea Batatas (Sweet Potato) Root Extract, Caprylic/Capric Triglyceride, Withania Somnifera (Ashwagandha) Flower Extract, Garcinia Indica (Kokum) Fruit Extract, Emblica Officinalis (Amalaki) Fruit Extract, Terminalia Bellerica (Bibhitaki) Extract, Terminalia Chebula (Haritaki) Extract, Caprylyl Glycol, Ethylhexylglycerin, Bacopa Monnieri Leaf Extract, Helianthus Annuus (Sunflower) Extract, Tocopherol, Melia Azadirachta Leaf Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract. May Contain/Peut Contenir (±): Titanium Dioxide (CI 77891), Manganese Violet (CI 77742), Iron Oxides (CI 77491, CI 77492, CI 77499).",- Mango Butter: Highly moisturizing butter that leaves skin healthy and hydrated,"certain ingredients, including parabens, sulfates, phthalates, and mineral oils, from brands that have met our specific criteria for ingredient sourcing and formulation, packaging, environmental commitments, and consumer transparency. Learn more here ",,,,,,,True
2717817,P507343,"-Mango Butter: Highly moisturizing butter that leaves skin healthy and hydrated. -Ashwagandha: Ayurvedic herb that calms and pacifies irritated skin. -Cherry Extract: Protect skin against free radicals. Ricinus Communis (Castor) Seed Oil, Olea Europaea (Olive) Fruit Oil, Polyhydroxystearic Acid, Flavor, Euphorbia Cerifera (Candelilla) Wax, Copernicia Cerifera (Carnauba) Wax, Persea Gratissima (Avocado) Oil, Silica, Theobroma Cacao (Cocoa) Seed Butter, Oryza Sativa (Rice) Bran Extract, Pyrus Malus (Apple) Fruit Extract, Mangifera Indica (Mango) Seed Butter, Prunus Avium (Sweet Cherry) Fruit Extract, Raphanus Sativus (Radish) Root Extract, Ipomoea Batatas (Sweet Potato) Root Extract, Caprylic/Capric Triglyceride, Withania Somnifera (Ashwagandha) Flower Extract, Garcinia Indica (Kokum) Fruit Extract, Emblica Officinalis (Amalaki) Fruit Extract, Terminalia Bellerica (Bibhitaki) Extract, Terminalia Chebula (Haritaki) Extract, Caprylyl Glycol, Ethylhexylglycerin, Bacopa Monnieri Leaf Extract, Helianthus Annuus (Sunflower) Extract, Tocopherol, Melia Azadirachta Leaf Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract. May Contain/Peut Contenir (±): Titanium Dioxide (CI 77891), Manganese Violet (CI 77742), Iron Oxides (CI 77491, CI 77492, CI 77499).",- Mango Butter: Highly moisturizing butter that leaves skin healthy and hydrated,"certain ingredients, including parabens, sulfates, phthalates, and mineral oils, from brands that have met our specific criteria for ingredient sourcing and formulation, packaging, environmental commitments, and consumer transparency. Learn more here ",,,,,,,True
2717825,P507343,"-Mango Butter: Highly moisturizing butter that leaves skin healthy and hydrated. -Ashwagandha: Ayurvedic herb that calms and pacifies irritated skin. -Cherry Extract: Protect skin against free radicals. Ricinus Communis (Castor) Seed Oil, Olea Europaea (Olive) Fruit Oil, Polyhydroxystearic Acid, Flavor, Euphorbia Cerifera (Candelilla) Wax, Copernicia Cerifera (Carnauba) Wax, Persea Gratissima (Avocado) Oil, Silica, Theobroma Cacao (Cocoa) Seed Butter, Oryza Sativa (Rice) Bran Extract, Pyrus Malus (Apple) Fruit Extract, Mangifera Indica (Mango) Seed Butter, Prunus Avium (Sweet Cherry) Fruit Extract, Raphanus Sativus (Radish) Root Extract, Ipomoea Batatas (Sweet Potato) Root Extract, Caprylic/Capric Triglyceride, Withania Somnifera (Ashwagandha) Flower Extract, Garcinia Indica (Kokum) Fruit Extract, Emblica Officinalis (Amalaki) Fruit Extract, Terminalia Bellerica (Bibhitaki) Extract, Terminalia Chebula (Haritaki) Extract, Caprylyl Glycol, Ethylhexylglycerin, Bacopa Monnieri Leaf Extract, Helianthus Annuus (Sunflower) Extract, Tocopherol, Melia Azadirachta Leaf Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract. May Contain/Peut Contenir (±): Titanium Dioxide (CI 77891), Manganese Violet (CI 77742), Iron Oxides (CI 77491, CI 77492, CI 77499).",- Mango Butter: Highly moisturizing butter that leaves skin healthy and hydrated,"certain ingredients, including parabens, sulfates, phthalates, and mineral oils, from brands that have met our specific criteria for ingredient sourcing and formulation, packaging, environmental commitments, and consumer transparency. Learn more here ",,,,,,,True
2717833,P507343,"-Mango Butter: Highly moisturizing butter that leaves skin healthy and hydrated. -Ashwagandha: Ayurvedic herb that calms and pacifies irritated skin. -Cherry Extract: Protect skin against free radicals. Ricinus Communis (Castor) Seed Oil, Olea Europaea (Olive) Fruit Oil, Polyhydroxystearic Acid, Flavor, Euphorbia Cerifera (Candelilla) Wax, Copernicia Cerifera (Carnauba) Wax, Persea Gratissima (Avocado) Oil, Silica, Theobroma Cacao (Cocoa) Seed Butter, Oryza Sativa (Rice) Bran Extract, Pyrus Malus (Apple) Fruit Extract, Mangifera Indica (Mango) Seed Butter, Prunus Avium (Sweet Cherry) Fruit Extract, Raphanus Sativus (Radish) Root Extract, Ipomoea Batatas (Sweet Potato) Root Extract, Caprylic/Capric Triglyceride, Withania Somnifera (Ashwagandha) Flower Extract, Garcinia Indica (Kokum) Fruit Extract, Emblica Officinalis (Amalaki) Fruit Extract, Terminalia Bellerica (Bibhitaki) Extract, Terminalia Chebula (Haritaki) Extract, Caprylyl Glycol, Ethylhexylglycerin, Bacopa Monnieri Leaf Extract, Helianthus Annuus (Sunflower) Extract, Tocopherol, Melia Azadirachta Leaf Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract. May Contain/Peut Contenir (±): Titanium Dioxide (CI 77891), Manganese Violet (CI 77742), Iron Oxides (CI 77491, CI 77492, CI 77499).",- Mango Butter: Highly moisturizing butter that leaves skin healthy and hydrated,"certain ingredients, including parabens, sulfates, phthalates, and mineral oils, from brands that have met our specific criteria for ingredient sourcing and formulation, packaging, environmental commitments, and consumer transparency. Learn more here ",,,,,,,True
2717841,P507343,"-Mango Butter: Highly moisturizing butter that leaves skin healthy and hydrated. -Ashwagandha: Ayurvedic herb that calms and pacifies irritated skin. -Cherry Extract: Protect skin against free radicals. Ricinus Communis (Castor) Seed Oil, Olea Europaea (Olive) Fruit Oil, Polyhydroxystearic Acid, Flavor, Euphorbia Cerifera (Candelilla) Wax, Copernicia Cerifera (Carnauba) Wax, Persea Gratissima (Avocado) Oil, Silica, Theobroma Cacao (Cocoa) Seed Butter, Oryza Sativa (Rice) Bran Extract, Pyrus Malus (Apple) Fruit Extract, Mangifera Indica (Mango) Seed Butter, Prunus Avium (Sweet Cherry) Fruit Extract, Raphanus Sativus (Radish) Root Extract, Ipomoea Batatas (Sweet Potato) Root Extract, Caprylic/Capric Triglyceride, Withania Somnifera (Ashwagandha) Flower Extract, Garcinia Indica (Kokum) Fruit Extract, Emblica Officinalis (Amalaki) Fruit Extract, Terminalia Bellerica (Bibhitaki) Extract, Terminalia Chebula (Haritaki) Extract, Caprylyl Glycol, Ethylhexylglycerin, Bacopa Monnieri Leaf Extract, Helianthus Annuus (Sunflower) Extract, Tocopherol, Melia Azadirachta Leaf Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract. May Contain/Peut Contenir (±): Titanium Dioxide (CI 77891), Manganese Violet (CI 77742), Iron Oxides (CI 77491, CI 77492, CI 77499).",- Mango Butter: Highly moisturizing butter that leaves skin healthy and hydrated,"certain ingredients, including parabens, sulfates, phthalates, and mineral oils, from brands that have met our specific criteria for ingredient sourcing and formulation, packaging, environmental commitments, and consumer transparency. Learn more here ",,,,,,,True
2717858,P507343,"-Mango Butter: Highly moisturizing butter that leaves skin healthy and hydrated. -Ashwagandha: Ayurvedic herb that calms and pacifies irritated skin. -Cherry Extract: Protect skin against free radicals. Ricinus Communis (Castor) Seed Oil, Olea Europaea (Olive) Fruit Oil, Polyhydroxystearic Acid, Flavor, Euphorbia Cerifera (Candelilla) Wax, Copernicia Cerifera (Carnauba) Wax, Persea Gratissima (Avocado) Oil, Silica, Theobroma Cacao (Cocoa) Seed Butter, Oryza Sativa (Rice) Bran Extract, Pyrus Malus (Apple) Fruit Extract, Mangifera Indica (Mango) Seed Butter, Prunus Avium (Sweet Cherry) Fruit Extract, Raphanus Sativus (Radish) Root Extract, Ipomoea Batatas (Sweet Potato) Root Extract, Caprylic/Capric Triglyceride, Withania Somnifera (Ashwagandha) Flower Extract, Garcinia Indica (Kokum) Fruit Extract, Emblica Officinalis (Amalaki) Fruit Extract, Terminalia Bellerica (Bibhitaki) Extract, Terminalia Chebula (Haritaki) Extract, Caprylyl Glycol, Ethylhexylglycerin, Bacopa Monnieri Leaf Extract, Helianthus Annuus (Sunflower) Extract, Tocopherol, Melia Azadirachta Leaf Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract. May Contain/Peut Contenir (±): Titanium Dioxide (CI 77891), Manganese Violet (CI 77742), Iron Oxides (CI 77491, CI 77492, CI 77499).",- Mango Butter: Highly moisturizing butter that leaves skin healthy and hydrated,"certain ingredients, including parabens, sulfates, phthalates, and mineral oils, from brands that have met our specific criteria for ingredient sourcing and formulation, packaging, environmental commitments, and consumer transparency. Learn more here ",,,,,,,True
2717866,P507343,"-Mango Butter: Highly moisturizing butter that leaves skin healthy and hydrated. -Ashwagandha: Ayurvedic herb that calms and pacifies irritated skin. -Cherry Extract: Protect skin against free radicals. Ricinus Communis (Castor) Seed Oil, Olea Europaea (Olive) Fruit Oil, Polyhydroxystearic Acid, Flavor, Euphorbia Cerifera (Candelilla) Wax, Copernicia Cerifera (Carnauba) Wax, Persea Gratissima (Avocado) Oil, Silica, Theobroma Cacao (Cocoa) Seed Butter, Oryza Sativa (Rice) Bran Extract, Pyrus Malus (Apple) Fruit Extract, Mangifera Indica (Mango) Seed Butter, Prunus Avium (Sweet Cherry) Fruit Extract, Raphanus Sativus (Radish) Root Extract, Ipomoea Batatas (Sweet Potato) Root Extract, Caprylic/Capric Triglyceride, Withania Somnifera (Ashwagandha) Flower Extract, Garcinia Indica (Kokum) Fruit Extract, Emblica Officinalis (Amalaki) Fruit Extract, Terminalia Bellerica (Bibhitaki) Extract, Terminalia Chebula (Haritaki) Extract, Caprylyl Glycol, Ethylhexylglycerin, Bacopa Monnieri Leaf Extract, Helianthus Annuus (Sunflower) Extract, Tocopherol, Melia Azadirachta Leaf Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract. May Contain/Peut Contenir (±): Titanium Dioxide (CI 77891), Manganese Violet (CI 77742), Iron Oxides (CI 77491, CI 77492, CI 77499).",- Mango Butter: Highly moisturizing butter that leaves skin healthy and hydrated,"certain ingredients, including parabens, sulfates, phthalates, and mineral oils, from brands that have met our specific criteria for ingredient sourcing and formulation, packaging, environmental commitments, and consumer transparency. Learn more here ",,,,,,,True
2474419,P474813,"Butylene Glycol Dicaprylate/Dicaprate, Diisostearyl Malate, Dimethicone, Isotridecyl Isononanoate, Polymethylsilsesquioxane, Mica, Paraffin, Polyisobutene, Silica, Polyglyceryl-2 Triisostearate, Microcrystalline Wax/Cera Microcristallina/Cire Microcristalline, Polyethylene, Sorbitan Sesquioleate, Euphorbia Cerifera (Candelilla) Cera/Euphorbia Cerifera (Candelilla) Wax, 1,2-Hexanediol, Caprylic/Capric Glycerides, Tocopheryl Acetate, May Contain/Peut Contenir (+/-): Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Yellow 6 Lake (Ci 15985), Blue 1 Lake (Ci 42090), Red 7 Lake (Ci 15850), Yellow 5 Lake (Ci 19140).",,"parabens, phthalates, mineral oil, sulfates SLS & SLES, and contains less than one percent synthetic fragrance. This product is also cruelty",,,,,,,True
2567873,P474813,"Butylene Glycol Dicaprylate/Dicaprate, Diisostearyl Malate, Dimethicone, Isotridecyl Isononanoate, Polymethylsilsesquioxane, Mica, Paraffin, Polyisobutene, Silica, Polyglyceryl-2 Triisostearate, Microcrystalline Wax/Cera Microcristallina/Cire Microcristalline, Polyethylene, Sorbitan Sesquioleate, Euphorbia Cerifera (Candelilla) Cera/Euphorbia Cerifera (Candelilla) Wax, 1,2-Hexanediol, Caprylic/Capric Glycerides, Tocopheryl Acetate, May Contain/Peut Contenir (+/-): Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Yellow 6 Lake (Ci 15985), Blue 1 Lake (Ci 42090), Red 7 Lake (Ci 15850), Yellow 5 Lake (Ci 19140).",,"parabens, phthalates, mineral oil, sulfates SLS & SLES, and contains less than one percent synthetic fragrance. This product is also cruelty",,,,,,,True
2922706,P519542,"Aqua/Water/Eau, Dimethicone, Triethylhexanoin, Peg-10 Dimethicone, Butylene Glycol, Phenyl Trimethicone, Silica, Isododecane, Disteardimonium Hectorite, Trimethylsiloxysilicate, Peg-30 Dipolyhydroxystearate, Lauryl Peg-9 Polydimethylsiloxyethyl Dimethicone, Sodium Hyaluronate, Galactoarabinan, Tocopherol, Glycerin, Caprylyl Glycol, Propylene Carbonate, Mica, Glyceryl Polyacrylate, Triethoxycaprylylsilane, Polyhydroxystearic Acid, Tocopheryl Acetate, Isopropyl Titanium Triisostearate, Triethoxysilylethyl Polydimethylsiloxyethyl Dimethicone, Phenoxyethanol, Aroma/Flavor, Benzyl Benzoate, Citronellol. May Contain/Peut Contenir (+/-): Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491), Iron Oxides (Ci 77499), Red 7 Lake (Ci 15850).",- Hyaluronic Acid: A powerful hydrator that draws moisture into the skin to intensely hydrate,disrupting makeup underneath. Infused with skin,,,,,,,True
2922722,P519542,"Aqua/Water/Eau, Dimethicone, Triethylhexanoin, Peg-10 Dimethicone, Butylene Glycol, Phenyl Trimethicone, Silica, Isododecane, Disteardimonium Hectorite, Trimethylsiloxysilicate, Peg-30 Dipolyhydroxystearate, Lauryl Peg-9 Polydimethylsiloxyethyl Dimethicone, Sodium Hyaluronate, Galactoarabinan, Tocopherol, Glycerin, Caprylyl Glycol, Propylene Carbonate, Mica, Glyceryl Polyacrylate, Triethoxycaprylylsilane, Polyhydroxystearic Acid, Tocopheryl Acetate, Isopropyl Titanium Triisostearate, Triethoxysilylethyl Polydimethylsiloxyethyl Dimethicone, Phenoxyethanol, Aroma/Flavor, Benzyl Benzoate, Citronellol. May Contain/Peut Contenir (+/-): Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491), Iron Oxides (Ci 77499), Red 7 Lake (Ci 15850).",- Hyaluronic Acid: A powerful hydrator that draws moisture into the skin to intensely hydrate,disrupting makeup underneath. Infused with skin,,,,,,,True
2922714,P519542,"Aqua/Water/Eau, Dimethicone, Triethylhexanoin, Peg-10 Dimethicone, Butylene Glycol, Phenyl Trimethicone, Silica, Isododecane, Disteardimonium Hectorite, Trimethylsiloxysilicate, Peg-30 Dipolyhydroxystearate, Lauryl Peg-9 Polydimethylsiloxyethyl Dimethicone, Sodium Hyaluronate, Galactoarabinan, Tocopherol, Glycerin, Caprylyl Glycol, Propylene Carbonate, Mica, Glyceryl Polyacrylate, Triethoxycaprylylsilane, Polyhydroxystearic Acid, Tocopheryl Acetate, Isopropyl Titanium Triisostearate, Triethoxysilylethyl Polydimethylsiloxyethyl Dimethicone, Phenoxyethanol, Aroma/Flavor, Benzyl Benzoate, Citronellol. May Contain/Peut Contenir (+/-): Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491), Iron Oxides (Ci 77499), Red 7 Lake (Ci 15850).",- Hyaluronic Acid: A powerful hydrator that draws moisture into the skin to intensely hydrate,disrupting makeup underneath. Infused with skin,,,,,,,True
2922698,P519542,"Aqua/Water/Eau, Dimethicone, Triethylhexanoin, Peg-10 Dimethicone, Butylene Glycol, Phenyl Trimethicone, Silica, Isododecane, Disteardimonium Hectorite, Trimethylsiloxysilicate, Peg-30 Dipolyhydroxystearate, Lauryl Peg-9 Polydimethylsiloxyethyl Dimethicone, Sodium Hyaluronate, Galactoarabinan, Tocopherol, Glycerin, Caprylyl Glycol, Propylene Carbonate, Mica, Glyceryl Polyacrylate, Triethoxycaprylylsilane, Polyhydroxystearic Acid, Tocopheryl Acetate, Isopropyl Titanium Triisostearate, Triethoxysilylethyl Polydimethylsiloxyethyl Dimethicone, Phenoxyethanol, Aroma/Flavor, Benzyl Benzoate, Citronellol. May Contain/Peut Contenir (+/-): Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491), Iron Oxides (Ci 77499), Red 7 Lake (Ci 15850).",- Hyaluronic Acid: A powerful hydrator that draws moisture into the skin to intensely hydrate,disrupting makeup underneath. Infused with skin,,,,,,,True
