product_id,brand,display_name,brand_id,target_url,short_description,long_description,how_to_use,what_it_is,what_else_you_need_to_know,loves_count,hero_image_url,rating,reviews,is_bestseller,is_new,is_sephora_exclusive,is_limited_edition,is_online_only,is_discontinued,sponsored,sku_type,scraped_at
P454762,DIOR,Rosy Glow Powder Blush,,https://www.sephora.com/product/dior-rosy-glow-blush-P454762?skuId=2962264,"A secret weapon to create the appearance of naturally rosy cheeks for a fresh, glowy effect.","What it is: The now iconic Dior Backstage Rosy Glow powder blush features pH-activating technology for a custom result that is buildable and longwearing. What Else You Need to Know: The Dior Backstage Rosy Glow blush offers buildable, custom, longwearing color thanks to a formula with pH-activating technology for an instant healthy glow that is longwearing and weightless. Available in 7 shades and 2 finishes.","Suggested Usage: - Apply Dior Backstage Rosy Glow Powder Blush using a brush, sweeping the tops of the cheekbones. Professional tips: - For a dewy-glow finish, layer Rosy Glow Stick (sold separately) on top of Rosy Glow powder - For even longer-lasting color, use Rosy Glow powder to set Rosy Glow Stick (sold separately)","A secret weapon to create the appearance of naturally rosy cheeks for a fresh, glowy effect.",,775204.0,https://www.sephora.com/productimages/sku/s2962264-main-zoom.jpg?imwidth=270,4.7135,876,True,True,True,True,False,False,False,,2026-06-25T01:00:05.505759+00:00
P482709,ONE/SIZE by Patrick Starrr,Cheek Clapper 3D Blush Trio Palette,,https://www.sephora.com/product/one-size-by-patrick-starrr-cheek-clapper-3d-blush-trio-palette-P482709?skuId=2656296,"An award-winning, 3-in-1 ultra-pigmented blush palette that blends and blurs beautifully. Wear each shade alone or layer up for the ultimate 3D pop.","What it is: An award-winning, three-in-one ultra-pigmented blush palette that blends and blurs beautifully—wear each shade alone or layer up for the ultimate 3D pop. Highlighted Ingredients: - Dragon Fruit Extract: Helps grip and extend wear. Ingredient Callouts: This product is vegan and cruelty-free. What Else You Need to Know: This palette can be used to create any blush look, from a subtle wash of color to a high-impact pop with a smooth, silky finish that lasts all day. Use the Flex Cream shade to underpaint and overpaint, the Matte shade to blur and build intensity, and the Hyper Sheen shade for an eye-catching glow. This product is an Allure Best of Beauty award winner. This Palette Contains: Very That (blush tones): - Sugar BB, Seeking Gen, Ovah Freaky Peach (peach tones): - Rump Shaker, Freaky, Whiplash Phat Ass (coral-pink tones): - Twerkalicious, Rosebud, BBL Rich Betch (rose-bronze tones): - Beyond Fab, Blush Deposit, Coin Me Up","Suggested Usage: Apply Desired Blush Or Layer Shades Using A Brush Or Fingertips And Blend Out. For High Impact/ Pop Of Color: -Apply Full Impact Matte To Apples Of Cheeks And Blend Out.. -Next, Apply Flex Cream Over Full Impact Matte And Blend Onto Skin With Sponge Or Synthetic Brush. -Finish By Dusting Hyper Sheen Over Top Or To Cheekbones. For Medium Impact Color -Apply Flex Cream To Apples Of Cheeks With Sponge Or Synthetic Brush. -Next, Sweep Full Impact Matte Over Flex Cream To Apples Of Cheeks And Blend. -Finish By Dusting Hyper Sheen Over Top Or To Cheekbones. For Low Impact /Subtle Wash Of Color: -Apply Full Impact Matte To Apples Of Cheeks And Blend Out. -Next, Apply Hyper Sheen Over Full Impact Matte And Blend Up And Out. -Finish By Tapping A Small Amount Of Flex Cream Over Apples Of Cheeks And Blend Out.","An award-winning, 3-in-1 ultra-pigmented blush palette that blends and blurs beautifully. Wear each shade alone or layer up for the ultimate 3D pop.",,331264.0,https://www.sephora.com/productimages/sku/s2656296-main-zoom.jpg?imwidth=270&pb=allure-2022-bestofbeauty-badge,4.4486,720,True,False,False,False,False,False,False,,2026-06-25T01:00:09.445395+00:00
P522502,NARS,Insatiable Longwearing Liquid Blush,,https://www.sephora.com/product/nars-insatiable-liquid-blush-P522502?skuId=2968238,"A buildable, pigment-packed liquid blush with lightweight, vibrant, true-color payoff and up to 16 hours of wear.","What it is: A buildable, pigment-packed liquid blush with lightweight, vibrant, true-color payoff and up to 16 hours of wear. Coverage: Medium Formulation: Liquid Highlighted Ingredients: - Peptides: Give skin a supple and fuller-looking appearance. - Ceramides: Strengthen the skin barrier to soften and hydrate. What Else You Need to Know: Pigment-packed Insatiable Liquid Blush delivers a weightless surge of saturated color. Lightweight liquid builds and blends effortlessly for true-color payoff and a second-skin finish with up to 16-hour, fade-proof wear. Customize color with an oversized doe-foot for precise application. Clinical Results: In a clinical study with 33 subjects: - 16-hour, fade-proof wear In a consumer study of 55 subjects on bare skin, after 8 hours: - 100% agree it delivers weightless, true-color payoff - 100% agree it creates a natural-looking, soft-focus effect In a consumer study with 55 subjects with foundation, immediately upon application: - 100% agree it layers over makeup without looking patchy, streaky, or cakey","Suggested Usage: -For a natural rush, use doe-foot applicator to deposit color on the back of hand. -Use fingertips to gently tap and blend onto cheeks. -Build color as desired. -For intensified color, use doe-foot applicator to apply two dots directly onto cheeks. -Gently blend with fingertips. -Layer for more intensity.","A buildable, pigment-packed liquid blush with lightweight, vibrant, true-color payoff and up to 16 hours of wear.",,27086.0,https://www.sephora.com/productimages/sku/s2968238-main-zoom.jpg?imwidth=270,4.757,251,True,True,True,False,False,False,False,,2026-06-25T01:00:14.198522+00:00
P522379,Kosas,Impressionist Multistick Cream Blush Stick + Lip Color,,https://www.sephora.com/product/impressionist-multistick-P522379?skuId=2965259,"A creamy multistick for cheeks and lips that glides on, melts into skin, and builds a natural flushed-from-within look that lasts all day.","What it is: A creamy multistick for cheeks and lips that glides on, melts into skin, and builds a natural flushed-from-within look that lasts all day. Highlighted Ingredients: - Botanical Complex: Moisturizes and smooths. - Coenzyme Q10: Antioxidant that provides protection. Ingredient Callouts: Free of parabens, formaldehydes, formaldehyde-releasing agents, phthalates, mineral oil, retinyl palmitate, oxybenzone, coal tar, hydroquinone, sulfates SLS & SLES, triclocarban, triclosan, and contains less than one percent synthetic fragrance. It is also vegan, gluten-free, and cruelty-free. What Else You Need to Know: This formula, shades, and packaging is designed for both cheeks and lips with the ideal balance of glide, finish + lasting power. Buildable pigment blends easily before setting comfortably. Melts seamlessly into skin, layers over or under creams + powders for a soft, natural-looking flush with a blurred finish. These neutral tones can be easily replicated across multiple parts of your face for a cohesive monochromatic look. Clinical Results: In clinical tests it was found to be: - Long-wearing for 12 hours on cheeks and lips Based on a consumer perception study of 32 women after using Impressionist Multistick, after 1 week: - 100% agreed they would purchase Impressionist Multistick - 100% agreed Impressionist is better than other multisticks they’ve tried Based on a clinical study of 32 women after using Impressionist Multistick, after 1 week: - 100% saw on bare cheeks and lips - Improved hydration, skin texture/smoothing, and plumping/lifting","Suggested Usage: - Apply to cheeks + lips and blend with fingers or a brush. Can be layered over or under other makeup. Hot Tip: Perfect pigment load + shade range for underpainting. Apply under makeup for a natural flush from within. @paintedbyesther's Melted Flush Blush Technique featuring Impressionist Multistick: - Underpaint the Flush. Apply the first layer of blush using Impressionist Multistick in a soft color like Muse to the back of the hand. Pick up with a powder brush and lightly pat (never swipe) onto apples of the cheeks, blend out and upward, stopping at the tail of the eyebrow. The Impressionist melts seamlessly into the skin while still holding its color, even when you start layering other complexion products on top. - Brighten + Blend. Apply one dot of Revealer Concealer (sold separately) in the corners under each eye and to the sides of the nose. Use the Face Detailer Brush or Cloud Puff (sold separately) to lightly tap and blend under the eyes and around the nose to clean and soften the edges of the blush. This helps create that flushed-from-within look. - Blur + Set. Pat on Cloud Set Loose Brightening Powder in Translucent Candy (sold separately) with a puff to blur and set the makeup. This powder helps sweep away shine but keeps the glow. - Lift. Apply the next layer of blush using Impressionist Multistick in a brighter color like Vibration. Apply to the back of the hand. Using a puff lightly pat, starting at the highest point of the cheek bone and lightly buff out and upward along the cheek bone towards the tail of the brow. The Impressionist has a soft-focus finish for a watercolor effect that looks so natural on skin. - Monochromatic Cheeks + Lips. Apply Impressionist Multistick in Vibration to the back of the hand. Using the Multitasking Eye Brush (sold separately), apply Impressionist Multistick to the lips, feathering out from right above the cupid's bow. This pulls the final look together beautifully.","A creamy multistick for cheeks and lips that glides on, melts into skin, and builds a natural flushed-from-within look that lasts all day.",,32296.0,https://www.sephora.com/productimages/sku/s2965259-main-zoom.jpg?imwidth=270&pb=clean-at-sephora,4.7033,418,True,True,True,False,False,False,False,,2026-06-25T01:00:17.964487+00:00
P2855,NARS,Talc-Free Powder Blush,,https://www.sephora.com/product/blush-P2855?skuId=2942829,"A pressed powder blush refill, now in an upgraded formula that lasts for up to 16 hours, featuring true-color payoff with a comfortable, weightless feel.","What it is: A fan fave pressed powder blush, now in an upgraded talc-free formula that lasts for up to 16 hours, featuring true-color payoff with a comfortable, weightless feel. Highlighted Ingredients: - Naturally-Derived and Mineral-Based Pigments: Deliver true-color payoff and ensure a high-impact effect. - Pearlescent Pigments: Blurs the look of imperfections. - Superfine, Micronized Pigments: Provide an irresistibly silky, blendable application. Ingredient Callouts: Free of parabens, formaldehydes, formaldehyde-releasing agents, phthalates, mineral oil, retinyl palmitate, oxybenzone, coal tar, hydroquinone, sulfates SLS & SLES, triclocarban, triclosan. What Else You Need to Know: Blush lasts for up to 16 hours with a comfortable, weightless feel. Pure Pigment Blend, an innovative combination of four types of pigment, achieves high-impact, true-color payoff. Irresistibly silky, blendable formula glides on smoothly and evenly while helping to blur the look of imperfections. This product is an Allure Best of Beauty award winner.","Suggested Usage: - Start application where the strongest color impact is desired; the strongest color payoff will be at the first point of brush contact to skin. - For a natural rush of color, gently buff color onto skin using sweeping circular motions with NARS #16 Blush Brush for more color payoff, or NARS Yachiyo Brush for softer color payoff (brushes sold separately). - For a seamless pop of color, layer two shades of Blush. Start with a base color in a shade that gives a subtle color to the cheeks. Layer a brighter shade in a similar tone on the apples of the cheek, then blend edges to diffuse into base color. - For a touch-up or additional coverage, use a stippling motion when applying Blush to press color onto skin without disrupting coverage already created. - Can't get enough? Save your NARS Talc-Free Powder Blush compact, full-size refills are available in select shades. Refill Product Instructions: Blush pan refills are available in select shades. 1. Find the hole on the bottom of the compact 2. Use a safety pin or small object to pop out the current pan of NARS Blush 3. New, magnetic pan will snap into place","A pressed powder blush refill, now in an upgraded formula that lasts for up to 16 hours, featuring true-color payoff with a comfortable, weightless feel.",,1252276.0,https://www.sephora.com/productimages/sku/s2942829-main-zoom.jpg?imwidth=270&pb=allure-2024-bestofbeauty,4.0829,796,True,False,False,False,False,False,False,,2026-06-25T01:00:21.755441+00:00
P449342,Tower 28 Beauty,BeachPlease Lip + Cheek Dewy Cream Blush,,https://www.sephora.com/product/beachplease-tinted-balm-blush-P449342?skuId=2811750,A multitasking tinted balm for ultra-glowing lips and cheeks—minus the cakiness and harsh lines.,"What it is: An easy-to-use, non-comedogenic dewy blush that blends seamlessly into the skin with a naturally radiant finish that is safe for sensitive skin. Highlighted Ingredients: - Aloe Vera Extract: Hydrating and soothing for a luminious, healthy-skin finish. - Green Tea Extract: Ultra-calming and a natural antioxidant. - Castor Seed Oil: Rich in fatty acid + moisturizes skin. Ingredient Callouts: This product is vegan, cruelty-free, and gluten-free. What Else You Need to Know: This creamy, long lasting blush balm is easy-to-use and can be built up from a sheer wash to a true pop of color — just tap and blend! It’s silicone-free and made with skin-loving, plant-based ingredients like green tea extract and aloe vera extract to give sensitive skin support with every application. This product is an Allure Best of Beauty award winner. Clean at Sephora is our commitment to offering effective products without certain ingredients, such as parabens, sulfates, phthalates, and mineral oils. Learn more here .",Suggested Usage: -Tap and blend with fingertips onto cheeks and lips. -Tip: Use a brush for a more diffused effect and layer for bolder color.,A multitasking tinted balm for ultra-glowing lips and cheeks—minus the cakiness and harsh lines.,,675364.0,https://www.sephora.com/productimages/sku/s2811750-main-zoom.jpg?imwidth=270&pb=clean-at-sephora,4.475,1899,True,False,True,False,False,False,False,,2026-06-25T01:00:26.398894+00:00
P510360,LAWLESS,Pinch My Cheeks Soft-Blur Cream Blush,,https://www.sephora.com/product/lawless-pinch-my-cheeks-soft-blur-cream-blush-P510360?skuId=2785673,"A weightless, creamy, velvet-textured, talc-free blush that delivers buildable color to cheeks and lips with a cloud-like texture and satin powder finish.","What it is: A weightless, creamy, velvet-textured, talc-free blush that delivers buildable color to cheeks and lips with a cloud-like texture and satin powder finish. Coverage: Medium Finish: Natural Formulation: Cream Highlighted Ingredients: - Green Tea Extract: Re-energizes the skin and protects from free radicals. - Hybrid Elastomer Microsphere Powders: Provides a soft-focus finish with a velvet-soft cushiony feel. - Micronized Pigments: Gives an extremely vibrant color with superior blendability and adherence. Ingredient Callouts: Free of phthalates, sulfates SLS & SLES, and contains less than one percent synthetic fragrance. It is also gluten-free and cruelty-free and vegan. What Else You Need to Know: This unique cloud-like texture melts seamlessly into the skin without disrupting makeup for a blurred, satin powder finish and can be worn on the lips. It’s infused with green tea extract to re-energize and protect the skin and micronized pigments for vibrant color payoff and superior blendability.","Suggested Usage: -Apply using your fingertips, a small dense brush, or a beauty sponge to gently tap and blend product onto cheeks and lips. -Layer to build up even more color impact.","A weightless, creamy, velvet-textured, talc-free blush that delivers buildable color to cheeks and lips with a cloud-like texture and satin powder finish.",,66908.0,https://www.sephora.com/productimages/sku/s2785673-main-zoom.jpg?imwidth=270&pb=clean-at-sephora,4.837,822,True,False,False,False,False,False,False,,2026-06-25T01:00:30.756876+00:00
P510885,Kosas,Blush is Life Baked Talc-Free Dimensional + Brightening Blush,,https://www.sephora.com/product/blush-is-life-baked-talc-free-dimensional-brightening-blush-P510885?skuId=2871713,"A clean, silky smooth talc-free powder blush baked with squalane and hyaluronic acid in dimensional color duos for a healthy flush of color.","What it is: A clean, silky smooth talc-free powder blush baked with squalane and hyaluronic acid in dimensional color duos for a healthy flush of color. Highlighted Ingredients: - Squalane and Hyaluronic Acid: Hydrate and balance. Ingredient Callouts: This product is vegan, gluten-free, cruelty-free, and comes in recyclable packaging. What Else You Need to Know: These blush shades are baked and swirled with two different tones to create alive, easy-to-wear colors. The soft, smooth powder melts into skin and blends seamlessly for a skin-like, radiant finish so there are no harsh lines. It's buildable, longwearing color you can't mess up. Clinical Results: In a consumer perception study of 33 women: - 100% agreed this blush is super easy to wear, makes me look healthier - 100% agreed this blush is easily blendable, glides on smoothly and evenly, and melts into skin - 100% agreed this blush is weightless and feels silky smooth Clean Clean at Sephora is our commitment to offering effective products without certain ingredients, such as parabens, sulfates, phthalates, and mineral oils. Learn more here .","Suggested Usage: -Lightly swirl your brush, then tap off any excess before sweeping it onto the skin. -Start with a small amount, then build to your desired intensity.","A clean, silky smooth talc-free powder blush baked with squalane and hyaluronic acid in dimensional color duos for a healthy flush of color.",,292456.0,https://www.sephora.com/productimages/sku/s2871713-main-zoom.jpg?imwidth=270&pb=clean-at-sephora,4.5647,742,True,False,False,False,False,False,False,,2026-06-25T01:00:35.531806+00:00
P516069,SEPHORA COLLECTION,Blush Blush Blush. Cream & Powder Palette,,https://www.sephora.com/product/blush-blush-blush-palette-P516069?skuId=2870897,A trio of blushes with three different textures and finishes that can be layered and transformed for a multitude of possibilities.,"What it is: A trio of blushes with three different textures and finishes that can be layered and transformed for a multitude of possibilities. What Else You Need to Know: This cheek palette lets you Create infinite blush looks by combining or layering them in any order. The palette contains a trio of highly pigmented, monochromatic formulas: a cream blush with a radiant finish, an intense matte blush, and a shimmery powder with a pearly effect. It’s pocket-size and equipped with a removable mirror. This Palette Contains: - 3 x 0.26 oz/ 7.7 mL Blushes","Suggested Usage: These blushes can be applied on their own or layered over cheekbones. For Cream Blush: -Using your finger or the rounded edge of the Sephora Collection Duo Cheek Brush (sold separately), tap a small amount of product onto cheeks and blend in. -Continue to build color until you achieve your desired intensity. For Powder Blush: -Using the angled edge of the Sephora Collection Duo Cheek Brush (sold separately), pick up a small amount then tap the brush to remove excess product. -Sweep over cheeks, spread, and blend in. -Continue to build color until you achieve your desired intensity.",A trio of blushes with three different textures and finishes that can be layered and transformed for a multitude of possibilities.,,57439.0,https://www.sephora.com/productimages/sku/s2870897-main-zoom.jpg?imwidth=270&pb=2023-03-sephora-value-2023,4.2589,112,True,False,False,True,False,False,False,,2026-06-25T01:00:39.427996+00:00
P522555,VIOLETTE_FR,PLUME BLUSH Feather Matte Cream-to-Powder Cheek Melt,,https://www.sephora.com/product/plume-blush-feather-matte-cream-to-powder-cheek-melt-P522555?skuId=2975290,"A feather-light, melt-to-matte blush that builds and blends like a cream but diffuses like a powder for blurred, airbrushed color that lasts.","What it is: A feather-light, melt-to-matte blush that builds and blends like a cream but diffuses like a powder for blurred, airbrushed color that lasts. Ingredient Callouts: Free of parabens, formaldehydes, formaldehyde-releasing agents, phthalates, mineral oil, retinyl palmitate, oxybenzone, coal tar, hydroquinone, sulfates SLS & SLES, triclocarban, triclosan, and contains less than one percent synthetic fragrance. It is also vegan, gluten-free, and cruelty-free. What Else You Need to Know: The best of cream and powder—this innovative formula melts into a soft veil of semi-opaque color inspired by the ""velatura"" painting technique. It applies intuitively and builds effortlessly without disrupting your makeup, delivering a weightless, soft-focus flush with a blurred-matte finish.","Suggested Usage: -The best of cream and powder—this innovative formula melts into a soft veil of semi-opaque color inspired by the ""velatura"" painting technique. -It applies intuitively and builds effortlessly without disrupting your makeup, delivering a weightless, soft-focus flush with a blurred-matte finish.","A feather-light, melt-to-matte blush that builds and blends like a cream but diffuses like a powder for blurred, airbrushed color that lasts.",,11235.0,https://www.sephora.com/productimages/sku/s2975290-main-zoom.jpg?imwidth=270&pb=clean-at-sephora,4.7238,286,True,True,True,False,False,False,False,,2026-06-25T01:00:43.886766+00:00
P524934,Marc Jacobs Beauty,Joystick Buildable Cream Blush Stick,,https://www.sephora.com/product/joystick-buildable-cream-blush-stick-P524934?skuId=2994564,"A lightweight creamy blush with buildable long-lasting color, seamless blendability, and a natural skin-like finish for effortless cheeks.","What it is: A lightweight creamy blush with buildable long-lasting color, seamless blendability, and a natural skin-like finish for effortless cheeks. Coverage: Medium Formulation: Cream Highlighted Ingredients: - Hyaluronic Acid: Hydrates the skin, promoting softness and comfort. - Daisy Oil: With antioxidant properties, it provides a smooth, nourishing feel. What Else You Need to Know: The multi-use, non-comedogenic formula melts seamlessly into skin and is infused with skin-loving ingredients, including hyaluronic acid, for up to a 12-hour hydrating feel. Easy-to-use and ideal for all skin types, it leaves lips and cheeks soft and comfortable. Available in a range of shades in a signature yellow daisy-designed stick. Clinical Results: In a consumer test with 100 participants (ages 18+) with daily product use: -98% said it feels lightweight on skin -96% said skin does not look oily -99% said applies easily on skin In consumer tests: -92% said product melts seamlessly on skin -Heat, humidity, and sweat resistant -All-day hydration with no white cast In an instrumental test: -Up to 14-hour wear","Suggested Usage: -Swipe the blush onto cheeks directly from the stick. For a diffused finish, blend with your fingertips, a blush brush, or a makeup sponge. -Apply additional layers of the blush for more intense color payoff. -For a harmonious makeup look, apply it to the lips as a tinted lip balm. Recycling Instructions: -Dispose of the outer packaging and empty blush stick in line with local standards.","A lightweight creamy blush with buildable long-lasting color, seamless blendability, and a natural skin-like finish for effortless cheeks.",,27665.0,https://www.sephora.com/productimages/sku/s2994564-main-zoom.jpg?imwidth=270,4.5983,117,True,True,True,False,True,False,False,,2026-06-25T01:00:48.638306+00:00
P510741,HAUS LABS BY LADY GAGA,Color Fuse Longwear Hydrating Glassy Lip + Cheek Blush Balm Stick,,https://www.sephora.com/product/haus-labs-by-lady-gaga-color-fuse-longwear-hydrating-glassy-lip-cheek-blush-balm-stick-P510741?skuId=2870178,"A long-lasting, multi-use lip and cheek balm that glides on buildable glassy color in an easy-to-use cream stick.","What it is: A long-lasting, multi-use lip and cheek balm that glides on buildable glassy color in an easy-to-use cream stick. Highlighted Ingredients: - Fermented Arnica: Visibly reduces redness and irritation. - Goji Berry Complex: Boosts radiance and makes skin look plumper. - Fermented Shiunko: Promotes collagen synthesis and antioxidant protection. Ingredient Callouts: This product is vegan, gluten-free, and cruelty-free. What Else You Need to Know: Get summer skin in a swipe with this weightless balm that delivers buildable color and a glassy finish that lasts 8 hours. Infused with goji berry complex that makes skin look more plump and formulated with 70% skincare actives to immediately boost skin hydration by +62%*. Clinical Results: Based on a 3rd party consumer perception clinical study of 35 panelists ages 18-45 after application: - 94% agree it provides sheer, medium buildable coverage - 94% agree it feels weightless on skin all day - 91% agree it provides all-day moisture + hydration with a healthy glow Clean Clean at Sephora is our commitment to offering effective products without certain ingredients, such as parabens, sulfates, phthalates, and mineral oils. Learn more here .","Suggested Usage: For cheeks: -Glide onto skin. -Diffuse and blend edges using your fingers, the HAUS LABS Dual-Ended Multi-Purpose Brush (sold separately), or a makeup sponge. -Layer to intensify color. For lips: -Tap and blend into lips for a subtle wash of color. -For more intense pigment, swipe directly onto lips.","A long-lasting, multi-use lip and cheek balm that glides on buildable glassy color in an easy-to-use cream stick.",,416215.0,https://www.sephora.com/productimages/sku/s2870178-main-zoom.jpg?imwidth=270&pb=clean-at-sephora,4.3311,731,True,False,True,False,False,False,False,,2026-06-25T01:00:53.545468+00:00
